case_id,CTR_SIZE,GROSS,YARD_SLOT,dwell_hours,flag_quarantine,flag_customs,flag_damage,n_events,n_unique_roles,n_unique_activities,hours_atb_to_discharge,CTR_TYPE_DRY,CTR_TYPE_FLT,CTR_TYPE_O/T,CTR_TYPE_OVD,CTR_TYPE_RFR,CTR_TYPE_TNK,JOB_DEL_DOCTYPE_BC23,JOB_DEL_DOCTYPE_BCF26,JOB_DEL_DOCTYPE_LAIN2,JOB_DEL_DOCTYPE_LELANG,JOB_DEL_DOCTYPE_NNMITA,JOB_DEL_DOCTYPE_PLP,JOB_DEL_DOCTYPE_SPPB,JOB_DEL_DOCTYPE_TMBLU,YARD_BLOCK_enc
TEMU1036003-2021-08-14,20.0,29.3,87.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU1036575-2021-08-15,20.0,29.7,83.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU1038259-2021-07-31,20.0,29437.0,17.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU1038536-2021-09-03,20.0,30.0,35.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU1040092-2021-07-12,20.0,29154.0,23.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
TEMU1040153-2021-08-09,20.0,25.8,101.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU1044354-2021-07-19,20.0,26.6,123.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU1046980-2021-08-17,20.0,28.1,35.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU1048200-2021-06-29,20.0,20.0,5.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU1048745-2021-07-19,20.0,26.52,15.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,25.0
TEMU1052555-2021-07-19,20.0,25.44,21.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
TEMU1052581-2021-08-17,20.0,27.3,69.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
TEMU1055955-2021-08-14,20.0,26.5,63.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU1056123-2021-09-23,20.0,21.4,35.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU1067956-2021-09-07,20.0,22.4,59.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU1070440-2021-09-26,20.0,21.8,95.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU1076644-2021-09-08,20.0,29.48,85.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
TEMU1077229-2021-08-14,20.0,28.3,87.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU1077240-2021-07-31,20.0,22.47,77.0,,0,0,0,15,7,15,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU1078647-2021-08-29,20.0,22.3,15.0,,0,0,0,15,7,15,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU1080161-2021-09-23,20.0,27.6,105.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU1081110-2021-07-06,20.0,26.2,81.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
TEMU1083350-2021-07-12,20.0,29114.0,73.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
TEMU1083514-2021-08-02,20.0,21.5,37.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU1085522-2021-09-23,20.0,29.4,5.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
TEMU1086215-2021-08-09,20.0,29.1,33.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU1091000-2021-08-15,20.0,29.7,93.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU1091989-2021-07-02,20.0,29.1,61.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
TEMU1091994-2021-09-15,20.0,29.1,85.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU1094817-2021-07-13,20.0,24.64,41.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU1098155-2021-08-25,20.0,29.3,117.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU1099172-2021-09-07,20.0,22.0,47.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU1099634-2021-09-07,20.0,22.5,93.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU1099969-2021-08-18,20.0,28435.0,21.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
TEMU1100020-2021-09-05,20.0,21.1,55.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU1104237-2021-07-23,20.0,23.2,91.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9.0
TEMU1105228-2021-08-04,20.0,29.6,99.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU1108736-2021-08-31,20.0,27.18,91.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU1119279-2021-09-10,20.0,28.15,19.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU1128012-2021-08-12,20.0,28885.0,105.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU1128603-2021-09-10,20.0,28.15,13.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU1133960-2021-09-23,20.0,21.6,55.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU1139110-2021-09-11,20.0,28.09,85.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU1141539-2021-09-27,20.0,25.2,77.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
TEMU1167127-2021-09-18,20.0,29.67,47.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU1170310-2021-08-21,20.0,12.8,1.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
TEMU1177871-2021-08-27,20.0,14587.0,9.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
TEMU1179909-2021-08-09,20.0,23.01,121.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU1180915-2021-07-07,20.0,26132.0,107.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU1181892-2021-08-09,20.0,26.86,53.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU1182435-2021-08-09,20.0,26.31,61.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU1184119-2021-09-06,20.0,22.31,69.0,,0,0,0,15,7,15,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
TEMU1189954-2021-08-09,20.0,26.67,123.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU1208592-2021-08-04,20.0,22.36,101.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
TEMU1242431-2021-09-04,20.0,18.93,51.0,,0,0,0,9,6,9,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,10.0
TEMU1253436-2021-07-13,20.0,23.57,119.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU1254469-2021-08-06,20.0,21004.0,69.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
TEMU1259481-2021-07-12,20.0,29402.0,37.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU1262295-2021-07-02,20.0,29.33,45.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU1262660-2021-09-10,20.0,6.23,35.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU1262891-2021-09-07,20.0,26.3,81.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
TEMU1263970-2021-08-06,20.0,19323.0,37.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,30.0
TEMU1264169-2021-08-28,20.0,27.6,91.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU1266074-2021-07-12,20.0,29416.0,61.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
TEMU1267595-2021-08-04,20.0,12368.0,99.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU1267717-2021-07-31,20.0,27.32,59.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
TEMU1269495-2021-07-06,20.0,24.1,79.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,16.0
TEMU1271804-2021-08-29,20.0,28048.0,33.0,,0,0,0,15,7,15,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU1272164-2021-09-07,20.0,27.1,59.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
TEMU1275754-2021-07-21,20.0,29114.0,59.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU1277340-2021-08-04,20.0,27085.0,41.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
TEMU1279575-2021-09-08,20.0,29.2,47.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU1288957-2021-06-19,20.0,16.12,99.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU1293151-2021-08-12,20.0,29.82,101.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
TEMU1296525-2021-09-09,20.0,27298.0,39.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
TEMU1317802-2021-07-21,20.0,30.1,51.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,19.0
TEMU1317994-2021-07-13,20.0,29208.0,85.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
TEMU1321090-2021-08-20,20.0,26.9,107.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU1321823-2021-07-13,20.0,21497.0,83.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
TEMU1323615-2021-09-04,20.0,24.19,57.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU1324930-2021-09-28,20.0,29.6,21.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU1328026-2021-07-13,20.0,30.1,79.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
TEMU1340850-2021-07-13,20.0,30.1,37.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU1342615-2021-09-01,20.0,19.4,17.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,32.0
TEMU1347469-2021-07-03,20.0,24.53,47.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU1348758-2021-09-14,20.0,29.5,33.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU1351978-2021-07-07,20.0,27.1,31.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU1363330-2021-07-21,20.0,22.38,77.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU1370900-2021-08-09,20.0,26.54,53.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU1373787-2021-07-16,20.0,26.68,109.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU1374680-2021-08-17,20.0,20.04,137.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU1376702-2021-07-23,20.0,22.92,51.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU1377890-2021-08-04,20.0,27.1,5.0,,1,0,0,12,6,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU1391034-2021-07-10,20.0,26.98,59.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU1393947-2021-07-16,20.0,19.0,77.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
TEMU1401960-2021-08-10,20.0,26.9,67.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU1403053-2021-07-18,20.0,19.0,33.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU1414757-2021-08-26,20.0,26.8,43.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU1415162-2021-08-20,20.0,29.57,5.0,,0,0,0,9,6,9,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,16.0
TEMU1417191-2021-07-30,20.0,20.35,53.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU1418480-2021-07-13,20.0,28.2,55.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU1421479-2021-09-04,20.0,30.1,105.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU1426629-2021-09-28,20.0,29682.0,69.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
TEMU1455381-2021-07-10,20.0,27.72,19.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU1461980-2021-07-05,20.0,16.7,55.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU1470600-2021-09-08,20.0,30.31,143.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU1470998-2021-06-19,20.0,16.06,85.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU1472054-2021-09-01,20.0,14.5,17.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,30.0
TEMU1475304-2021-07-23,20.0,24735.0,83.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU1476872-2021-08-09,20.0,28.8,47.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
TEMU1477550-2021-08-17,20.0,23678.0,85.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU1478535-2021-08-18,20.0,23.4,35.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU1479980-2021-08-07,20.0,16.06,93.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU1493885-2021-09-17,20.0,27126.0,83.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
TEMU1494710-2021-06-29,20.0,28.2,57.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU1495384-2021-07-19,20.0,25.46,31.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
TEMU1500942-2021-07-19,20.0,25.46,21.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
TEMU1502800-2021-07-23,20.0,28.0,105.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU1506004-2021-07-30,20.0,25.88,31.0,,0,0,0,15,7,15,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU1507654-2021-08-26,20.0,23.33,35.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU1509744-2021-09-04,20.0,23.38,119.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU1510719-2021-09-09,20.0,18719.0,45.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU1514191-2021-07-03,20.0,27.32,13.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU1530905-2021-07-21,20.0,19.27,83.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU1532580-2021-07-03,20.0,24.5,15.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU1533170-2021-06-27,20.0,10.27,19.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
TEMU1535240-2021-08-26,20.0,20.42,47.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU1550028-2021-08-04,20.0,20.38,51.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU1551575-2021-08-04,20.0,4.37,131.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU1593863-2021-08-14,20.0,26.5,41.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU1599007-2021-07-26,20.0,19.8,7.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU1614930-2021-09-15,20.0,30.3,35.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU1628424-2021-07-25,20.0,28.2,47.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU1633143-2021-07-11,20.0,12674.0,67.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU1637658-2021-09-07,20.0,27.5,131.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU1638248-2021-08-07,20.0,22368.0,21.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,31.0
