case_id,CTR_SIZE,GROSS,YARD_SLOT,n_events,n_unique_activities,n_unique_roles,hours_atb_to_discharge,flag_quarantine,flag_customs,flag_damage,dwell_hours,CTR_TYPE_DRY,CTR_TYPE_FLT,CTR_TYPE_O/T,CTR_TYPE_OVD,CTR_TYPE_RFR,CTR_TYPE_TNK,JOB_DEL_DOCTYPE_BC23,JOB_DEL_DOCTYPE_BCF26,JOB_DEL_DOCTYPE_LAIN2,JOB_DEL_DOCTYPE_LELANG,JOB_DEL_DOCTYPE_NNMITA,JOB_DEL_DOCTYPE_PLP,JOB_DEL_DOCTYPE_SPPB,JOB_DEL_DOCTYPE_TMBLU,YARD_BLOCK_enc
OOLU1919252-2021-08-28,20.0,19.0,119.0,3,3,3,21.538548333333335,0,0,0,92.38083333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
OOLU1922955-2021-06-30,20.0,21.7,41.0,6,6,6,21.163774444444446,1,0,0,11.383333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1923479-2021-06-30,20.0,21.1,105.0,7,7,6,30.013774444444444,1,0,0,23.333333333333332,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1924773-2021-09-01,20.0,19.0,21.0,4,4,4,6.287068333333333,0,0,0,132.875,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
OOLU1927094-2021-09-25,20.0,29.5,37.0,4,4,4,9.260516666666668,0,0,0,72.31916666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
OOLU1928927-2021-08-02,20.0,26.3,105.0,4,4,4,1.9754516666666668,1,0,0,349.37666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1929250-2021-09-02,20.0,18336.0,23.0,4,4,4,14.420510555555557,0,0,0,89.49305555555556,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
OOLU1929585-2021-07-05,20.0,18.0,13.0,4,4,4,11.862118333333333,0,0,0,90.58333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
OOLU1932212-2021-06-30,20.0,21.2,15.0,4,4,4,18.3945875,1,0,0,41.266666666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
OOLU1932700-2021-07-16,20.0,25.7,107.0,3,3,3,8.481872222222222,0,0,0,119.46666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1932887-2021-07-20,20.0,28318.0,93.0,3,3,3,8.594343333333333,1,0,0,231.7,True,False,False,False,False,False,False,False,False,False,False,False,True,False,19
OOLU1935206-2021-07-27,20.0,16299.0,149.0,4,4,4,6.493258055555556,0,0,0,69.61666666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1936199-2021-09-23,20.0,19.0,47.0,4,4,4,7.826803055555556,0,0,0,90.62861111111111,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1936521-2021-09-02,20.0,18583.0,75.0,5,5,5,8.316481388888889,0,0,0,3.1983333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
OOLU1937261-2021-07-16,20.0,21.2,53.0,4,4,4,22.359892777777777,1,0,0,117.2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1939665-2021-09-04,20.0,12965.0,19.0,4,4,4,10.137170277777779,0,0,0,109.61166666666666,True,False,False,False,False,False,True,False,False,False,False,False,False,False,14
OOLU1940687-2021-08-28,20.0,18327.0,31.0,4,4,4,18.76946388888889,0,0,0,60.194722222222225,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1940732-2021-08-28,20.0,18327.0,85.0,4,4,4,19.502176666666667,0,0,0,55.35333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
OOLU1941831-2021-09-18,20.0,22.43,11.0,3,3,3,15.765220555555556,0,0,0,98.85666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
OOLU1942669-2021-07-16,20.0,21.2,87.0,4,4,4,24.875979166666664,1,0,0,148.45,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
OOLU1943032-2021-07-05,20.0,19.3,61.0,4,4,4,10.807934444444443,0,0,0,29.05,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
OOLU1943109-2021-09-02,20.0,16.7,21.0,4,4,4,14.229009166666666,0,0,0,90.42166666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
OOLU1943367-2021-08-10,20.0,25.4,83.0,5,5,5,6.557080555555556,0,0,0,32.48861111111111,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
OOLU1943520-2021-07-19,20.0,18334.0,47.0,3,3,3,13.476235555555554,0,0,0,93.96666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
OOLU1944790-2021-07-05,20.0,26.44,37.0,5,5,5,8.789244444444444,0,0,0,18.666666666666668,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
OOLU1946432-2021-09-04,20.0,20799.0,103.0,5,5,5,10.37950472222222,0,0,0,57.414722222222224,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1946746-2021-08-17,20.0,29.55,15.0,4,4,4,9.440753888888889,0,0,0,52.7,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
OOLU1947254-2021-08-28,20.0,20358.0,1.0,6,6,6,8.39329611111111,1,0,0,68.32666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,20
OOLU1947491-2021-08-18,20.0,4.79,83.0,4,4,4,3.2200233333333337,0,0,0,201.26611111111112,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
OOLU1948348-2021-07-20,20.0,24029.0,37.0,4,4,4,11.694492222222221,1,0,0,154.7,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1949560-2021-08-18,20.0,23.0,79.0,5,5,5,8.276092777777778,0,0,0,31.866666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
OOLU1952076-2021-07-20,20.0,29.73,31.0,5,5,5,20.24890277777778,0,0,0,119.7,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
OOLU1952219-2021-09-03,20.0,18.8,91.0,5,5,5,12.882681388888889,1,0,0,117.13,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
OOLU1953010-2021-09-07,20.0,22.4,153.0,5,5,5,9.317571666666668,1,0,0,56.99,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1954572-2021-09-01,20.0,26.8,25.0,6,6,6,4.486844166666667,1,0,0,238.7836111111111,True,False,False,False,False,False,False,False,False,False,False,False,True,False,30
OOLU1955060-2021-08-28,20.0,29.45,129.0,5,5,5,8.710239722222223,0,0,0,11.36138888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1955619-2021-08-10,20.0,21.7,21.0,6,6,6,6.7664761111111105,1,0,0,66.10194444444444,True,False,False,False,False,False,False,False,False,False,False,False,True,False,30
OOLU1955964-2021-09-11,20.0,26.5,21.0,4,4,4,6.0794122222222216,0,0,0,64.10305555555556,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
OOLU1957674-2021-09-11,20.0,21.8,91.0,3,3,3,5.669704444444445,0,0,0,230.7775,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
OOLU1957838-2021-09-17,20.0,12.24,47.0,5,5,5,2.6796102777777775,0,0,0,10.670555555555556,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
OOLU1958768-2021-08-04,20.0,18.7,61.0,4,4,4,13.357471944444443,0,0,0,59.81611111111111,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1959126-2021-07-20,20.0,29863.0,93.0,3,3,3,4.42397,0,0,0,80.51666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
OOLU1960472-2021-07-20,20.0,22038.0,153.0,4,4,4,11.760527222222223,1,0,0,133.68333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1960805-2021-09-02,20.0,16.7,89.0,4,4,4,14.490150555555555,0,0,0,50.73694444444445,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
OOLU1960960-2021-07-05,20.0,24.75,97.0,5,5,5,7.4704741666666665,0,0,0,47.71666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
OOLU1963213-2021-08-25,20.0,19.3,67.0,4,4,4,6.503671388888889,0,0,0,74.09805555555556,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
OOLU1963445-2021-07-05,20.0,29.7,79.0,4,4,4,10.726594444444444,0,0,0,25.233333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
OOLU1965134-2021-07-25,20.0,26.8,53.0,4,4,4,5.504965555555556,0,0,0,27.183333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1965480-2021-08-02,20.0,24.6,65.0,4,4,4,2.796011111111111,1,0,0,111.72694444444444,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
OOLU1966315-2021-07-16,20.0,24.0,1.0,4,4,4,21.128803333333334,0,0,0,106.05,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1971029-2021-07-11,20.0,27.55,137.0,3,3,3,5.197809722222223,1,0,0,144.9,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
OOLU1971564-2021-07-05,20.0,25825.0,91.0,4,4,4,4.275658611111111,0,0,0,74.6,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
OOLU1971585-2021-07-05,20.0,21.0,83.0,4,4,4,6.6389475,1,0,0,37.35,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
OOLU1971991-2021-09-15,20.0,27.4,91.0,4,4,4,7.123764722222222,1,0,0,57.17638888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1973802-2021-07-20,20.0,27.28,7.0,4,4,4,6.146710277777777,0,0,0,87.2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,7
OOLU1973839-2021-07-23,20.0,19.6,15.0,4,4,4,5.818436944444445,0,0,0,30.65,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
OOLU1974060-2021-07-25,20.0,18.1,99.0,4,4,4,5.789038333333333,0,0,0,196.66666666666666,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10
OOLU1974780-2021-09-12,20.0,22.56,23.0,4,4,4,5.232019722222223,0,0,0,19.116944444444446,True,False,False,False,False,False,True,False,False,False,False,False,False,False,11
OOLU1976421-2021-09-02,20.0,16.7,21.0,4,4,4,14.208088055555555,0,0,0,109.97888888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
OOLU1976524-2021-08-17,20.0,22.8,75.0,5,5,5,6.063735555555556,0,0,0,29.843611111111112,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
OOLU1977752-2021-07-20,20.0,30.2,139.0,4,4,4,4.834621666666666,0,0,0,52.45,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
OOLU1978471-2021-06-30,20.0,18.3,5.0,5,5,5,20.147963333333333,0,0,0,51.2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
OOLU1980000-2021-09-07,20.0,23.5,19.0,4,4,4,5.376791388888889,1,0,0,79.895,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1980294-2021-07-16,20.0,15.1,63.0,4,4,4,18.070824444444444,0,0,0,115.65,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
OOLU1981304-2021-07-11,20.0,26.38,137.0,4,4,4,3.7892180555555552,1,0,0,147.68333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
OOLU1982677-2021-07-19,20.0,21.21,21.0,3,3,3,6.6915375,0,0,0,156.48333333333332,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
OOLU1982907-2021-07-20,20.0,29863.0,151.0,3,3,3,4.232137777777778,0,0,0,88.85,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1984601-2021-08-07,20.0,18327.0,85.0,3,3,3,8.169506666666667,0,0,0,135.98,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
OOLU1985336-2021-09-26,20.0,19.2,69.0,4,4,4,8.2351675,0,0,0,42.520833333333336,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
OOLU1986672-2021-09-08,20.0,13761.0,79.0,3,3,3,11.093458333333333,0,0,0,64.99138888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
OOLU1988340-2021-07-05,20.0,22.6,33.0,5,5,5,8.162356944444445,0,0,0,45.516666666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1990625-2021-07-19,20.0,23239.0,15.0,4,4,4,4.710906944444444,1,0,0,161.33333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,25
OOLU1990902-2021-07-20,20.0,20.16,15.0,7,7,7,13.854715555555556,1,0,0,22.233333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,21
OOLU1993521-2021-09-25,20.0,23.5,75.0,5,5,5,6.997242777777778,0,0,0,33.676944444444445,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1995165-2021-07-11,20.0,21.1,9.0,4,4,4,7.639193333333334,0,0,0,133.2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1995669-2021-07-26,20.0,30.3,109.0,4,4,4,6.894981111111111,0,0,0,243.49027777777778,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1996433-2021-07-25,20.0,18.6,151.0,3,3,3,4.117803611111111,0,0,0,93.31666666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1996536-2021-09-01,20.0,21.8,21.0,6,6,6,16.013831944444444,1,0,0,30.465,True,False,False,False,False,False,False,False,False,False,False,False,True,False,31
OOLU1996958-2021-07-20,20.0,28358.0,1.0,3,3,3,9.594824722222222,1,0,0,236.66666666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,25
OOLU1997281-2021-06-29,20.0,24.48,45.0,5,5,5,13.249123611111111,0,0,0,26.766666666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
OOLU2012097-2021-05-27,20.0,7.5,97.0,4,4,4,3.208981388888889,0,0,0,1870.3647222222223,False,False,False,True,False,False,False,False,False,False,False,False,True,False,14
OOLU2015619-2021-08-18,20.0,6642.0,11.0,3,3,3,24.632902499999997,0,0,0,38.092777777777776,False,False,False,True,False,False,False,False,False,False,False,False,True,False,14
OOLU2016195-2021-07-27,20.0,14.6,99.0,3,3,3,5.311394444444445,0,0,0,193.31944444444446,False,False,False,True,False,False,False,False,False,False,False,False,True,False,14
OOLU2061640-2021-08-21,20.0,8.4,1.0,5,5,5,3.199628611111111,0,0,0,64.19055555555556,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
OOLU2061656-2021-09-26,20.0,8.0,,4,4,4,6.535860277777778,0,0,0,39.57388888888889,False,False,False,False,True,False,False,False,False,False,False,False,True,False,23
OOLU2067084-2021-08-17,20.0,11.5,1.0,4,4,4,3.652636111111111,0,0,0,69.01361111111112,False,False,False,False,True,False,True,False,False,False,False,False,False,False,3
OOLU2069195-2021-06-29,20.0,3.01,1.0,4,4,4,3.396476666666667,0,0,0,50.95,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
OOLU2070344-2021-09-07,20.0,8565.0,1.0,4,4,4,5.301408333333333,0,0,0,31.604166666666668,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
OOLU2072352-2021-09-07,20.0,7875.0,1.0,4,4,4,5.136784444444444,0,0,0,45.59222222222222,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
OOLU2074139-2021-07-11,20.0,7875.0,1.0,3,3,3,2.979738611111111,0,0,0,240.4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
OOLU2161742-2021-09-25,20.0,26.3,99.0,4,4,4,5.125947222222222,0,0,0,63.134166666666665,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
OOLU2163540-2021-09-02,20.0,22.36,21.0,7,7,7,3.6957705555555553,1,0,0,10.97861111111111,True,False,False,False,False,False,False,False,False,False,False,False,True,False,30
OOLU2163658-2021-07-20,20.0,27.72,25.0,4,4,4,9.2730125,0,0,0,74.26666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU2163787-2021-06-30,20.0,27.0,35.0,5,5,5,27.46247333333333,0,0,0,6.65,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
OOLU2164952-2021-08-02,20.0,29.3,145.0,5,5,5,6.81659,0,0,0,22.68611111111111,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU2168304-2021-07-11,20.0,26.96,29.0,3,3,3,4.2927011111111115,1,0,0,147.7,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU2172140-2021-08-04,20.0,22.8,77.0,4,4,4,14.505449444444444,0,0,0,65.48277777777778,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
OOLU2172433-2021-08-18,20.0,23.95,77.0,4,4,4,17.719181944444443,1,0,0,57.118611111111115,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
OOLU2172768-2021-07-05,20.0,29.7,127.0,3,3,3,6.820206944444444,0,0,0,53.333333333333336,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
OOLU2173996-2021-08-18,20.0,26.84,153.0,3,3,3,18.5957675,0,0,0,224.95111111111112,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU2175812-2021-07-11,20.0,19288.0,5.0,3,3,3,7.764859444444444,0,0,0,147.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
OOLU2177121-2021-07-16,20.0,18.7,55.0,4,4,4,18.168670833333334,0,0,0,115.21666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU2178278-2021-09-01,20.0,23.0,135.0,6,6,5,7.370301666666666,0,0,0,20.93722222222222,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
OOLU2178302-2021-07-26,20.0,18.3,63.0,4,4,4,11.265535833333333,0,0,0,64.45,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
OOLU2178724-2021-09-25,20.0,22.5,17.0,6,6,6,9.941306944444445,1,0,0,43.87,True,False,False,False,False,False,False,False,False,False,False,False,True,False,30
OOLU2179757-2021-06-27,20.0,10.06,41.0,4,4,4,3.7200291666666665,0,0,0,101.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8
